,-105.241805556,-105.241712963,-105.24162037,-105.241527778,-105.241435185,-105.241342593,-105.24125,-105.241157407,-105.241064815,-105.240972222,-105.24087963,-105.240787037,-105.240694444,-105.240601852,-105.240509259,-105.240416667,-105.240324074,-105.240231482,-105.240138889,-105.240046296,-105.239953704,-105.239861111,-105.239768519,-105.239675926,-105.239583333,-105.239490741,-105.239398148,-105.239305556,-105.239212963,-105.23912037,-105.239027778,-105.238935185,-105.238842593,-105.23875,-105.238657407,-105.238564815,-105.238472222,-105.23837963,-105.238287037,-105.238194444,-105.238101852,-105.238009259,-105.237916667,-105.237824074,-105.237731482,-105.237638889,-105.237546296,-105.237453704,-105.237361111
39.7465277778,6773.7227,6776.218,6778.784,6781.3457,6784.19,6787.3267,6790.7275,6794.6177,6798.9727,6801.608,6802.303,6801.5303,6798.38,6794.2607,6787.812,6779.3765,6770.106,6759.052,6746.163,6733.3296,6722.5957,6714.5625,6708.004,6701.494,6695.2324,6684.513,6663.8403,6641.519,6626.258,6615.2925,6599.813,6576.3657,6558.176,6542.084,6527.2754,6514.6626,6502.972,6489.609,6480.7915,6475.074,6467.026,6456.621,6448.3364,6441.827,6434.7354,6425.7764,6416.6675,6409.4946,6402.4463
39.7464351852,6784.403,6786.604,6788.7603,6790.9004,6793.2515,6795.9556,6799.1416,6802.892,6806.631,6809.0854,6809.591,6808.4067,6806.0225,6800.867,6793.2,6784.1025,6774.3345,6763.652,6750.4204,6736.0625,6723.9194,6715.7974,6709.0693,6701.7344,6694.4775,6683.334,6663.1973,6642.395,6628.036,6616.6377,6600.506,6577.826,6560.461,6547.5376,6535.2993,6522.909,6513.0903,6503.6006,6495.642,6488.7686,6481.4766,6473.494,6465.088,6456.4097,6447.8364,6439.656,6431.7065,6423.6064,6415.2104
39.7463425926,6794.634,6796.526,6798.4097,6800.256,6802.2646,6805.0547,6808.744,6812.355,6814.4487,6815.8945,6816.2124,6814.56,6811.5605,6806.1377,6798.053,6788.246,6778.038,6767.656,6753.991,6737.957,6724.3257,6716.3384,6709.6865,6701.774,6693.5903,6682.4517,6664.063,6644.992,6632.3735,6619.3804,6602.3945,6588.1353,6573.7676,6562.478,6551.0522,6537.783,6528.1636,6521.766,6515.365,6507.749,6499.682,6491.7905,6483.76,6475.2754,6465.898,6455.9746,6447.088,6437.857,6427.3354
39.74625,6805.1157,6807.425,6809.711,6812.0327,6814.523,6817.459,6820.8125,6823.913,6825.934,6826.2915,6824.638,6821.1904,6816.6914,6810.578,6802.213,6792.0093,6781.1084,6770.0293,6756.6357,6740.9175,6726.6772,6717.5684,6710.8613,6702.8555,6692.9727,6681.573,6668.517,6654.302,6641.5327,6629.168,6616.7134,6605.7227,6593.4478,6579.3223,6564.994,6552.958,6544.413,6538.3057,6532.797,6526.949,6520.0107,6510.8755,6501.9927,6493.4966,6484.1123,6473.0435,6461.4536,6450.4736,6438.8286
39.7461574074,6816.686,6819.3477,6822.4956,6825.5786,6828.868,6831.9224,6834.129,6835.597,6836.923,6836.658,6833.739,6828.285,6821.15,6813.3467,6804.5435,6794.762,6784.2363,6772.606,6759.999,6745.1636,6730.2637,6719.543,6712.9727,6705.91,6697.3867,6688.2573,6678.379,6665.6465,6652.6636,6640.6636,6629.4814,6618.509,6606.7974,6593.2886,6578.9614,6566.622,6558.6504,6552.4893,6546.737,6540.5146,6533.788,6527.228,6518.817,6508.234,6497.185,6486.5317,6473.793,6460.277,6446.8354
39.7460648148,6828.487,6831.899,6835.7236,6839.3203,6842.2935,6844.4473,6845.738,6846.3223,6846.931,6845.448,6840.741,6833.573,6825.399,6816.2407,6806.544,6797.048,6787.6807,6776.982,6765.5654,6751.9453,6736.9717,6724.4106,6717.0605,6710.5454,6703.3677,6695.8125,6687.5415,6676.543,6663.723,6651.0547,6639.3916,6627.8203,6616.5957,6608.309,6599.605,6587.7827,6576.6714,6567.5654,6559.394,6551.706,6544.533,6537.2363,6529.5044,6519.641,6507.663,6495.1626,6483.168,6468.9434,6453.646
39.7459722222,6838.3516,6842.919,6846.4233,6849.2754,6851.653,6853.2573,6854.2,6855.2285,6854.7705,6851.8276,6846.1846,6838.5,6829.87,6819.893,6809.4136,6799.966,6791.912,6783.052,6773.0083,6761.26,6747.978,6734.528,6723.644,6715.9634,6709.561,6702.413,6694.089,6685.0723,6673.069,6658.663,6645.298,6635.9395,6628.4404,6621.2197,6613.786,6605.413,6594.7046,6582.6855,6571.3857,6561.9346,6553.4893,6544.0024,6535.5547,6526.231,6514.727,6502.099,6490.2695,6475.9023,6459.629
39.7458796296,6846.667,6851.1235,6854.877,6858.0337,6860.443,6862.149,6863.0503,6862.6807,6861.635,6858.055,6851.62,6843.618,6835.0195,6825.859,6815.956,6806.6016,6798.9927,6791.5107,6782.224,6771.789,6760.2236,6746.8823,6733.9863,6723.3765,6715.403,6708.384,6700.108,6691.1406,6681.3423,6670.052,6658.03,6647.53,6638.916,6631.5225,6624.131,6616.093,6607.546,6596.4497,6583.646,6570.85,6559.456,6549.902,6540.2407,6530.314,6519.528,6507.108,6493.696,6479.602,6464.353
39.745787037,6854.397,6859.0986,6863.204,6866.391,6868.7827,6870.5073,6871.579,6871.822,6870.6626,6866.7617,6859.627,6850.2734,6840.759,6832.941,6825.029,6816.775,6809.368,6801.922,6793.2656,6783.2236,6772.3545,6760.728,6746.912,6733.308,6722.6045,6714.6494,6706.7637,6698.7393,6691.1265,6682.607,6672.2134,6661.075,6650.866,6641.542,6632.7764,6624.254,6615.5156,6606.058,6593.31,6578.3003,6564.6475,6554.3687,6544.2896,6533.9863,6522.972,6510.492,6497.044,6483.189,6468.6616
39.7456944444,6861.6406,6866.73,6871.233,6874.607,6877.2915,6879.12,6879.9443,6880.412,6880.728,6878.406,6871.9604,6862.19,6851.363,6842.231,6834.533,6827.37,6820.2925,6813.131,6805.247,6795.6934,6784.7656,6773.447,6761.087,6746.8486,6732.513,6720.9985,6713.3315,6706.1313,6698.881,6691.992,6684.515,6674.2476,6662.5527,6650.84,6640.3364,6631.0864,6621.8926,6612.755,6601.5586,6587.1177,6571.385,6558.94,6548.3154,6537.297,6525.412,6513.279,6500.3413,6486.5903,6473.688
39.7456018519,6866.251,6873.064,6878.6646,6883.7437,6888.346,6892.2886,6895.159,6896.411,6896.271,6893.0244,6886.785,6878.428,6867.2603,6855.4165,6845.4927,6837.89,6831.047,6823.8867,6816.231,6807.6787,6797.8145,6786.5977,6774.636,6761.333,6745.908,6730.647,6719.6904,6712.3003,6705.59,6698.743,6692.1367,6684.93,6673.3447,6659.9204,6647.431,6636.909,6627.896,6618.6743,6608.736,6595.572,6578.7773,6564.1523,6552.6465,6541.2573,6529.1235,6517.4463,6505.5317,6493.3906,6481.3726
39.7455092593,6870.4824,6878.6724,6887.5396,6895.848,6904.6973,6912.9414,6918.3013,6919.948,6917.467,6911.4707,6903.6626,6894.9604,6884.2866,6872.412,6860.947,6850.9014,6842.306,6835.003,6827.4663,6819.1553,6810.08,6800.062,6788.3604,6775.9214,6761.2456,6743.934,6727.315,6717.597,6710.7812,6704.2275,6697.629,6690.849,6682.076,6669.562,6655.384,6643.023,6633.3613,6623.4585,6613.297,6601.1074,6585.6807,6570.353,6558.0586,6547.0596,6535.867,6524.459,6512.6016,6500.697,6489.214
39.7454166667,6873.278,6883.5796,6896.1157,6907.9863,6919.204,6928.2593,6933.491,6935.237,6933.0947,6928.5083,6921.946,6912.7764,6901.037,6888.8193,6877.1313,6866.339,6856.4126,6847.3506,6839.187,6830.7104,6821.504,6812.193,6802.2627,6789.7217,6775.2046,6758.0674,6737.428,6722.772,6714.2007,6708.4233,6702.499,6695.8574,6689.022,6678.1294,6663.967,6650.2227,6638.372,6627.5693,6616.593,6604.6226,6591.379,6577.3394,6565.7783,6555.013,6543.439,6531.3135,6519.0547,6506.1743,6494.005
39.7453240741,6878.4116,6891.637,6907.2437,6920.596,6931.002,6939.5347,6946.0137,6947.8906,6946.221,6942.0977,6936.5513,6929.3164,6918.2383,6905.5527,6892.95,6881.417,6871.1074,6861.4795,6851.4575,6841.2305,6831.4526,6822.2935,6813.0728,6801.806,6787.0244,6768.74,6748.3706,6728.402,6717.0996,6712.1167,6707.155,6700.9395,6693.4414,6683.48,6670.5435,6656.0464,6642.8574,6631.445,6619.9746,6607.9487,6596.072,6584.631,6574.531,6563.6353,6550.1074,6534.7573,6520.975,6508.1045,6495.7266
39.7452314815,6887.5557,6905.2085,6922.017,6933.8887,6943.906,6953.1665,6959.6196,6961.276,6959.88,6955.6216,6949.2236,6941.6597,6932.7266,6921.8335,6909.551,6897.0728,6885.4473,6874.846,6863.636,6851.6353,6840.201,6830.41,6820.787,6811.449,6797.714,6778.9985,6760.146,6736.7856,6721.868,6716.0083,6712.7954,6709.222,6700.3237,6688.7363,6675.705,6661.354,6647.434,6634.901,6622.848,6610.955,6599.688,6589.2983,6579.1475,6568.9673,6555.2456,6536.363,6520.9956,6508.0938,6495.9697
39.7451388889,6900.1533,6920.226,6934.749,6946.106,6956.4277,6965.9307,6972.9873,6975.698,6974.6675,6969.4077,6961.8784,6954.4595,6946.078,6936.399,6925.3364,6913.358,6901.2837,6889.5933,6877.7266,6863.6987,6848.751,6836.4976,6825.987,6815.599,6802.3906,6785.2373,6765.973,6746.416,6731.377,6723.8867,6722.3096,6720.715,6714.6597,6698.8237,6679.7485,6664.8433,6649.7954,6636.656,6624.643,6613.178,6602.2812,6591.4624,6580.8833,6570.5537,6556.3296,6536.065,6519.911,6507.073,6495.3984
39.7450462963,6908.039,6926.6973,6943.0503,6957.0024,6968.097,6977.1587,6985.3394,6991.8594,6992.444,6987.2886,6978.796,6969.4346,6960.64,6950.763,6939.8525,6928.5234,6916.8564,6904.409,6892.4565,6877.1074,6858.4995,6842.4937,6830.776,6818.8804,6804.6045,6787.4883,6768.758,6755.6333,6744.296,6736.08,6732.7754,6730.31,6725.1333,6705.7754,6681.9897,6666.3506,6650.3384,6637.0034,6624.9644,6613.2476,6602.2036,6591.6426,6580.939,6569.7197,6554.0996,6532.763,6517.2236,6505.148,6493.708
39.7449537037,6910.7246,6927.7563,6950.037,6966.8354,6978.1245,6987.541,6997.3853,7006.0664,7008.9155,7006.0664,6997.992,6986.13,6975.325,6964.748,6953.589,6941.8936,6929.7393,6916.09,6901.455,6885.698,6868.126,6849.4204,6834.5527,6820.352,6805.0083,6787.6685,6768.9204,6757.3447,6749.5273,6743.0225,6737.2866,6731.101,6721.616,6703.938,6683.1953,6666.241,6650.4077,6636.9946,6624.6494,6612.6772,6601.42,6590.8516,6580.047,6568.28,6551.551,6529.216,6514.5317,6502.857,6491.5254
39.7448611111,6914.363,6931.7627,6955.364,6972.5874,6984.771,6995.537,7005.4863,7012.2236,7014.95,7014.097,7009.0674,6999.35,6987.321,6976.078,6964.64,6950.9727,6935.1084,6920.472,6904.8784,6888.3447,6870.776,6851.809,6835.3496,6819.558,6803.1357,6785.6523,6768.196,6757.5537,6749.7305,6742.7915,6736.539,6729.2134,6718.4824,6702.335,6683.4336,6665.6045,6649.0635,6635.6885,6623.7114,6611.9917,6600.646,6589.491,6578.0737,6565.188,6547.4126,6525.283,6511.635,6500.4907,6489.0063
39.7447685185,6926.647,6948.58,6965.715,6979.7993,6991.86,7001.9517,7010.019,7016.4375,7019.503,7019.143,7014.9414,7006.1006,6992.969,6979.519,6966.255,6951.683,6935.3506,6920.181,6903.6724,6886.7163,6869.881,6851.897,6834.2617,6816.4536,6798.585,6780.9707,6764.729,6755.7324,6748.806,6741.593,6734.685,6727.3765,6715.617,6700.204,6682.36,6663.3853,6645.933,6632.8765,6621.6514,6610.3857,6598.9966,6586.947,6574.713,6559.7524,6540.997,6521.815,6508.9507,6497.9243,6486.49
39.7446759259,6944.0713,6967.9575,6980.1577,6990.8853,7000.6562,7008.579,7014.959,7019.956,7022.9893,7020.356,7012.9346,7003.674,6989.971,6975.483,6961.127,6945.791,6929.2036,6914.594,6898.895,6882.4683,6866.5815,6850.4824,6831.8916,6812.3887,6793.542,6776.3745,6762.0386,6753.6313,6747.097,6740.016,6732.7705,6725.471,6712.305,6695.839,6677.2476,6657.4087,6641.138,6628.9097,6618.326,6607.3047,6595.262,6582.497,6569.672,6553.398,6534.574,6518.364,6506.221,6495.2446,6483.983
